ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,413         
トリガ点,0           
開始時刻,2025-09-16,17:04:18
終了時刻,2025-09-19,13:45:13
トリガ時刻,2025-09-16,17:05:13
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
151,2025-09-17 18:05:13,000,+30.050,+64.106,+33.530,+21.260,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
152,2025-09-17 18:15:13,000,+29.588,+64.450,+33.305,+21.210,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
153,2025-09-17 18:25:13,000,+29.244,+65.113,+33.100,+21.210,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
154,2025-09-17 18:35:13,000,+29.019,+66.244,+32.900,+21.210,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
155,2025-09-17 18:45:13,000,+28.731,+66.525,+32.700,+21.200,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
156,2025-09-17 18:55:13,000,+28.531,+66.631,+32.495,+21.130,+0.1,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
157,2025-09-17 19:05:13,000,+28.350,+67.006,+32.300,+21.120,+0.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
158,2025-09-17 19:15:13,000,+28.187,+67.594,+32.100,+21.120,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
159,2025-09-17 19:25:13,000,+28.094,+67.463,+31.975,+21.030,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
160,2025-09-17 19:35:13,000,+28.025,+67.787,+31.815,+20.960,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
161,2025-09-17 19:45:13,000,+27.937,+68.250,+31.650,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
162,2025-09-17 19:55:13,000,+27.781,+68.594,+31.535,+20.950,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
163,2025-09-17 20:05:13,000,+27.700,+68.631,+31.400,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
164,2025-09-17 20:15:13,000,+27.631,+69.200,+31.255,+20.870,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
165,2025-09-17 20:25:13,000,+27.481,+69.125,+31.145,+20.860,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
166,2025-09-17 20:35:13,000,+27.356,+69.812,+31.005,+20.860,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
167,2025-09-17 20:45:13,000,+27.256,+70.288,+30.930,+20.870,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
168,2025-09-17 20:55:13,000,+27.094,+69.612,+30.760,+20.790,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
169,2025-09-17 21:05:13,000,+26.994,+69.500,+30.610,+20.790,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
170,2025-09-17 21:15:13,000,+27.031,+68.638,+30.525,+20.780,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
171,2025-09-17 21:25:13,000,+26.994,+68.906,+30.400,+20.790,+0.0,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
172,2025-09-17 21:35:13,000,+26.794,+68.875,+30.325,+20.780,+0.1,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
173,2025-09-17 21:45:13,000,+26.719,+69.250,+30.185,+20.750,+0.1,+0.00,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
174,2025-09-17 21:55:13,000,+26.663,+70.062,+30.080,+20.690,+0.0,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
175,2025-09-17 22:05:13,000,+26.569,+70.138,+29.970,+20.700,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
176,2025-09-17 22:15:13,000,+26.513,+70.656,+29.920,+20.710,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
177,2025-09-17 22:25:13,000,+26.412,+76.500,+29.805,+20.700,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
178,2025-09-17 22:35:13,000,+26.294,+76.500,+29.725,+20.700,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
179,2025-09-17 22:45:13,000,+26.256,+76.494,+29.635,+20.660,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
180,2025-09-17 22:55:13,000,+26.356,+76.150,+29.560,+20.530,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
181,2025-09-17 23:05:13,000,+26.469,+75.906,+29.485,+20.550,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
182,2025-09-17 23:15:13,000,+26.319,+76.038,+29.405,+20.550,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
183,2025-09-17 23:25:13,000,+26.331,+75.950,+29.320,+20.540,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
184,2025-09-17 23:35:13,000,+26.200,+76.119,+29.240,+20.540,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
185,2025-09-17 23:45:13,000,+26.131,+76.244,+29.160,+20.510,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
186,2025-09-17 23:55:13,000,+26.088,+76.125,+29.080,+20.520,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
187,2025-09-18 00:05:13,000,+26.025,+76.012,+29.045,+20.460,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
188,2025-09-18 00:15:13,000,+25.919,+76.137,+28.960,+20.460,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
189,2025-09-18 00:25:13,000,+25.806,+76.400,+28.880,+20.460,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
190,2025-09-18 00:35:13,000,+25.669,+76.444,+28.840,+20.440,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
191,2025-09-18 00:45:13,000,+25.513,+76.550,+28.720,+20.460,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
192,2025-09-18 00:55:13,000,+25.381,+76.687,+28.685,+20.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
193,2025-09-18 01:05:13,000,+25.312,+76.819,+28.640,+20.380,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
194,2025-09-18 01:15:13,000,+25.225,+76.881,+28.530,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
195,2025-09-18 01:25:13,000,+25.069,+76.881,+28.480,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
196,2025-09-18 01:35:13,000,+24.931,+76.831,+28.355,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
197,2025-09-18 01:45:13,000,+24.881,+77.156,+28.310,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
198,2025-09-18 01:55:13,000,+24.788,+76.981,+28.240,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
199,2025-09-18 02:05:13,000,+24.731,+77.275,+28.150,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
200,2025-09-18 02:15:13,000,+24.713,+77.106,+28.100,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
201,2025-09-18 02:25:13,000,+24.844,+76.825,+28.030,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
202,2025-09-18 02:35:13,000,+24.906,+76.706,+27.950,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
203,2025-09-18 02:45:13,000,+24.975,+76.663,+27.900,+20.370,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
204,2025-09-18 02:55:13,000,+24.969,+76.569,+27.830,+20.370,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
205,2025-09-18 03:05:13,000,+24.937,+76.513,+27.795,+20.360,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
206,2025-09-18 03:15:13,000,+24.931,+76.519,+27.710,+20.330,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
207,2025-09-18 03:25:13,000,+24.969,+76.531,+27.670,+20.310,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
208,2025-09-18 03:35:13,000,+24.925,+76.450,+27.635,+20.290,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
209,2025-09-18 03:45:13,000,+24.937,+76.469,+27.590,+20.290,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
210,2025-09-18 03:55:13,000,+24.888,+76.456,+27.510,+20.290,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
211,2025-09-18 04:05:13,000,+24.925,+76.506,+27.470,+20.290,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
212,2025-09-18 04:15:13,000,+24.869,+76.487,+27.435,+20.290,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
213,2025-09-18 04:25:13,000,+24.825,+76.431,+27.395,+20.280,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
214,2025-09-18 04:35:13,000,+24.788,+76.381,+27.310,+20.290,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
215,2025-09-18 04:45:13,000,+24.669,+76.419,+27.270,+20.280,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
216,2025-09-18 04:55:13,000,+24.644,+76.519,+27.225,+20.280,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
217,2025-09-18 05:05:13,000,+24.619,+76.444,+27.190,+20.280,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
218,2025-09-18 05:15:13,000,+24.531,+76.419,+27.105,+20.280,+0.4,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
219,2025-09-18 05:25:13,000,+24.531,+76.537,+27.075,+20.280,+1.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
220,2025-09-18 05:35:13,000,+24.562,+76.600,+27.070,+20.200,+2.8,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
221,2025-09-18 05:45:13,000,+24.569,+76.600,+27.055,+20.150,+6.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
222,2025-09-18 05:55:13,000,+24.650,+76.663,+27.075,+20.160,+14.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
223,2025-09-18 06:05:13,000,+24.900,+76.812,+27.125,+20.260,+23.8,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
224,2025-09-18 06:15:13,000,+25.312,+77.181,+27.255,+20.330,+34.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
225,2025-09-18 06:25:13,000,+25.944,+77.463,+27.485,+20.190,+44.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
226,2025-09-18 06:35:13,000,+26.812,+76.956,+27.780,+20.190,+55.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
227,2025-09-18 06:45:13,000,+27.838,+76.350,+28.155,+20.220,+55.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
228,2025-09-18 06:55:13,000,+28.763,+75.075,+28.525,+20.340,+33.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
229,2025-09-18 07:05:13,000,+29.600,+73.812,+28.755,+20.390,+62.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
230,2025-09-18 07:15:13,000,+30.656,+63.838,+29.115,+20.380,+63.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
231,2025-09-18 07:25:13,000,+31.794,+63.181,+29.465,+20.400,+74.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
232,2025-09-18 07:35:13,000,+33.038,+62.050,+29.960,+20.430,+83.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
233,2025-09-18 07:45:13,000,+33.925,+60.931,+30.320,+20.420,+93.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
234,2025-09-18 07:55:13,000,+34.831,+60.112,+30.780,+20.430,+113.2,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
235,2025-09-18 08:05:13,000,+35.700,+59.294,+31.260,+20.460,+117.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
236,2025-09-18 08:15:13,000,+36.394,+57.187,+31.855,+20.540,+178.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
237,2025-09-18 08:25:13,000,+36.419,+56.556,+32.740,+20.560,+142.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
238,2025-09-18 08:35:13,000,+36.381,+57.987,+33.430,+21.300,+118.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
239,2025-09-18 08:45:13,000,+36.306,+57.750,+34.255,+21.090,+101.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
240,2025-09-18 08:55:13,000,+35.856,+57.331,+34.515,+20.990,+83.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
241,2025-09-18 09:05:13,000,+35.075,+59.075,+34.565,+21.020,+154.9,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
242,2025-09-18 09:15:13,000,+35.975,+57.037,+35.510,+21.090,+157.1,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
243,2025-09-18 09:25:13,000,+36.238,+54.219,+36.360,+20.970,+107.6,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
244,2025-09-18 09:35:13,000,+35.250,+56.800,+36.405,+20.970,+104.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
245,2025-09-18 09:45:13,000,+34.963,+57.819,+36.545,+20.980,+183.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
246,2025-09-18 09:55:13,000,+35.944,+55.256,+36.940,+20.980,+110.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
247,2025-09-18 10:05:13,000,+35.663,+54.350,+36.845,+20.950,+145.9,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
248,2025-09-18 10:15:13,000,+34.575,+56.031,+36.705,+20.860,+84.5,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
249,2025-09-18 10:25:13,000,+33.912,+59.644,+36.260,+20.860,+102.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
250,2025-09-18 10:35:13,000,+34.475,+59.925,+36.185,+21.480,+167.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
251,2025-09-18 10:45:13,000,+34.888,+59.225,+36.440,+21.270,+127.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
252,2025-09-18 10:55:13,000,+35.194,+57.875,+36.430,+21.210,+137.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
253,2025-09-18 11:05:13,000,+35.444,+55.119,+36.475,+21.040,+132.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
254,2025-09-18 11:15:13,000,+35.044,+57.537,+36.430,+21.040,+112.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
255,2025-09-18 11:25:13,000,+35.038,+57.425,+36.355,+20.970,+143.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
256,2025-09-18 11:35:13,000,+35.444,+56.119,+36.440,+20.970,+151.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
257,2025-09-18 11:45:13,000,+35.744,+55.794,+36.555,+20.880,+115.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
258,2025-09-18 11:55:13,000,+35.456,+56.450,+36.395,+20.880,+101.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
259,2025-09-18 12:05:13,000,+35.325,+56.831,+36.240,+20.830,+109.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
260,2025-09-18 12:15:13,000,+34.644,+56.562,+36.110,+20.790,+133.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
261,2025-09-18 12:25:13,000,+34.738,+58.294,+35.950,+20.720,+101.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
262,2025-09-18 12:35:13,000,+34.469,+58.750,+35.805,+21.340,+100.4,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
263,2025-09-18 12:45:13,000,+34.513,+59.281,+35.705,+21.200,+89.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
264,2025-09-18 12:55:13,000,+34.619,+59.838,+35.550,+21.030,+99.4,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
265,2025-09-18 13:05:13,000,+34.725,+59.794,+35.475,+20.950,+100.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
266,2025-09-18 13:15:13,000,+34.825,+59.037,+35.390,+20.870,+102.9,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
267,2025-09-18 13:25:13,000,+34.956,+57.987,+35.345,+20.870,+90.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
268,2025-09-18 13:35:13,000,+34.812,+57.900,+35.240,+20.810,+103.8,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
269,2025-09-18 13:45:13,000,+34.556,+59.894,+35.175,+20.790,+141.9,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
270,2025-09-18 13:55:13,000,+34.694,+58.994,+35.145,+20.620,+85.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
271,2025-09-18 14:05:13,000,+34.362,+59.556,+34.985,+20.610,+92.8,+0.01,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
272,2025-09-18 14:15:13,000,+34.325,+59.669,+34.910,+20.550,+74.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
273,2025-09-18 14:25:13,000,+34.031,+59.369,+34.860,+20.640,+82.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
274,2025-09-18 14:35:13,000,+33.900,+59.669,+34.790,+20.580,+87.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
275,2025-09-18 14:45:13,000,+33.963,+59.937,+34.740,+20.470,+83.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
276,2025-09-18 14:55:13,000,+34.356,+59.412,+34.665,+20.330,+66.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
277,2025-09-18 15:05:13,000,+34.163,+59.269,+34.510,+20.210,+56.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
278,2025-09-18 15:15:13,000,+33.994,+59.931,+34.340,+20.220,+36.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
279,2025-09-18 15:25:13,000,+33.388,+60.081,+34.240,+20.150,+28.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
280,2025-09-18 15:35:13,000,+32.975,+61.425,+34.135,+20.130,+23.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
281,2025-09-18 15:45:13,000,+32.506,+61.956,+34.095,+20.130,+30.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
282,2025-09-18 15:55:13,000,+32.156,+60.550,+34.055,+20.130,+63.3,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
283,2025-09-18 16:05:13,000,+32.113,+59.294,+33.775,+20.120,+27.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
284,2025-09-18 16:15:13,000,+31.750,+58.562,+33.650,+20.030,+40.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
285,2025-09-18 16:25:13,000,+31.388,+59.000,+33.480,+20.020,+31.0,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
286,2025-09-18 16:35:13,000,+30.937,+59.894,+33.250,+19.950,+24.4,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
287,2025-09-18 16:45:13,000,+30.619,+60.619,+33.020,+19.940,+18.1,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
288,2025-09-18 16:55:13,000,+30.175,+60.956,+32.815,+19.940,+22.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
289,2025-09-18 17:05:13,000,+29.994,+61.325,+32.615,+19.940,+18.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
290,2025-09-18 17:15:13,000,+29.713,+61.513,+32.425,+19.770,+11.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
291,2025-09-18 17:25:13,000,+29.231,+61.856,+32.130,+19.770,+6.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
292,2025-09-18 17:35:13,000,+28.788,+62.406,+31.865,+19.760,+2.6,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
293,2025-09-18 17:45:13,000,+28.362,+62.844,+31.580,+19.740,+1.2,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
294,2025-09-18 17:55:13,000,+28.081,+63.362,+31.280,+19.680,+0.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
295,2025-09-18 18:05:13,000,+27.800,+63.794,+31.055,+19.660,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
296,2025-09-18 18:15:13,000,+27.481,+64.044,+30.855,+19.670,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
297,2025-09-18 18:25:13,000,+27.181,+64.300,+30.625,+19.590,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
298,2025-09-18 18:35:13,000,+26.950,+64.381,+30.455,+19.590,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
299,2025-09-18 18:45:13,000,+26.687,+64.425,+30.285,+19.580,+0.0,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
300,2025-09-18 18:55:13,000,+26.594,+64.306,+30.100,+19.490,+0.1,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
301,2025-09-18 19:05:13,000,+26.600,+64.119,+29.920,+19.500,+0.1,+0.00,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
302,2025-09-18 19:15:13,000,+26.594,+64.175,+29.730,+19.420,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
303,2025-09-18 19:25:13,000,+26.506,+64.156,+29.570,+19.340,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
304,2025-09-18 19:35:13,000,+26.456,+64.138,+29.405,+19.350,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
305,2025-09-18 19:45:13,000,+26.356,+64.294,+29.290,+19.330,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
306,2025-09-18 19:55:13,000,+25.981,+64.562,+29.165,+19.340,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
307,2025-09-18 20:05:13,000,+25.612,+66.638,+29.040,+19.240,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
308,2025-09-18 20:15:13,000,+25.344,+69.131,+28.880,+19.240,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
