ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,867         
トリガ点,0           
開始時刻,2025-10-15,11:11:51
終了時刻,2025-10-21,11:32:01
トリガ時刻,2025-10-15,11:12:01
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,゜C,%,゜C,%,W/m2,V,V,V,V,V,A1234567890,A123456789
725,2025-10-20 11:52:01,000,+23.525,+64.006,+23.295,+31.920,+66.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
726,2025-10-20 12:02:01,000,+23.256,+64.050,+23.425,+31.940,+101.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
727,2025-10-20 12:12:01,000,+23.663,+63.900,+23.610,+31.950,+122.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
728,2025-10-20 12:22:01,000,+25.088,+63.219,+23.910,+32.020,+132.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
729,2025-10-20 12:32:01,000,+24.675,+62.100,+24.280,+32.030,+123.8,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
730,2025-10-20 12:42:01,000,+23.931,+62.544,+24.520,+31.990,+100.2,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
731,2025-10-20 12:52:01,000,+22.981,+63.506,+24.680,+31.950,+102.0,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
732,2025-10-20 13:02:01,000,+22.763,+63.538,+24.780,+31.930,+112.1,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
733,2025-10-20 13:12:01,000,+22.906,+63.388,+24.900,+31.940,+68.5,-0.01,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
734,2025-10-20 13:22:01,000,+22.700,+63.500,+24.885,+31.920,+72.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
735,2025-10-20 13:32:01,000,+22.625,+63.794,+24.870,+31.850,+51.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
736,2025-10-20 13:42:01,000,+22.481,+63.956,+24.865,+31.850,+29.6,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
737,2025-10-20 13:52:01,000,+21.963,+64.231,+24.745,+31.800,+37.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
738,2025-10-20 14:02:01,000,+21.588,+64.506,+24.635,+31.750,+32.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
739,2025-10-20 14:12:01,000,+21.538,+64.594,+24.520,+31.740,+46.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
740,2025-10-20 14:22:01,000,+21.756,+64.469,+24.500,+31.710,+52.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
741,2025-10-20 14:32:01,000,+21.981,+64.494,+24.505,+31.710,+52.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
742,2025-10-20 14:42:01,000,+21.919,+64.175,+24.465,+30.910,+57.4,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
743,2025-10-20 14:52:01,000,+22.019,+64.312,+24.355,+21.890,+44.6,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
744,2025-10-20 15:02:01,000,+21.944,+64.181,+24.375,+21.740,+37.2,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
745,2025-10-20 15:12:01,000,+21.669,+64.375,+24.315,+21.670,+33.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
746,2025-10-20 15:22:01,000,+21.538,+64.625,+24.275,+21.660,+37.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
747,2025-10-20 15:32:01,000,+21.463,+64.769,+24.175,+21.610,+26.4,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
748,2025-10-20 15:42:01,000,+21.481,+64.737,+24.110,+21.580,+24.0,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
749,2025-10-20 15:52:01,000,+21.706,+64.719,+24.070,+21.600,+31.5,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
750,2025-10-20 16:02:01,000,+21.719,+64.725,+24.025,+21.650,+15.9,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
751,2025-10-20 16:12:01,000,+21.556,+64.769,+23.915,+21.610,+12.1,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
752,2025-10-20 16:22:01,000,+21.375,+64.937,+23.825,+21.570,+9.5,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
753,2025-10-20 16:32:01,000,+21.150,+65.444,+23.700,+21.570,+5.6,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
754,2025-10-20 16:42:01,000,+20.925,+66.831,+23.580,+21.500,+4.1,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
755,2025-10-20 16:52:01,000,+20.775,+68.306,+23.460,+21.480,+1.2,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
756,2025-10-20 17:02:01,000,+20.631,+69.675,+23.375,+21.540,+0.4,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
757,2025-10-20 17:12:01,000,+20.444,+75.675,+23.295,+21.480,+0.1,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
758,2025-10-20 17:22:01,000,+20.244,+76.025,+23.215,+21.480,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
759,2025-10-20 17:32:01,000,+19.994,+76.306,+23.175,+21.490,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
760,2025-10-20 17:42:01,000,+19.794,+76.562,+23.065,+21.480,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
761,2025-10-20 17:52:01,000,+19.613,+76.781,+23.010,+21.480,+0.0,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
762,2025-10-20 18:02:01,000,+19.463,+76.975,+22.890,+21.480,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
763,2025-10-20 18:12:01,000,+19.350,+77.087,+22.830,+21.470,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
764,2025-10-20 18:22:01,000,+19.263,+77.200,+22.770,+21.480,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
765,2025-10-20 18:32:01,000,+19.181,+77.250,+22.670,+21.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
766,2025-10-20 18:42:01,000,+19.150,+77.344,+22.605,+21.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
767,2025-10-20 18:52:01,000,+19.144,+77.412,+22.565,+21.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
768,2025-10-20 19:02:01,000,+19.075,+77.419,+22.490,+21.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
769,2025-10-20 19:12:01,000,+19.044,+77.487,+22.430,+21.450,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
770,2025-10-20 19:22:01,000,+19.025,+77.562,+22.375,+21.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
771,2025-10-20 19:32:01,000,+19.000,+77.600,+22.325,+21.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
772,2025-10-20 19:42:01,000,+18.987,+77.669,+22.240,+21.430,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
773,2025-10-20 19:52:01,000,+18.994,+77.737,+22.205,+21.400,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
774,2025-10-20 20:02:01,000,+19.019,+77.731,+22.165,+21.400,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
775,2025-10-20 20:12:01,000,+18.956,+77.769,+22.125,+21.390,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
776,2025-10-20 20:22:01,000,+18.937,+77.812,+22.100,+21.390,+0.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
777,2025-10-20 20:32:01,000,+18.906,+77.775,+22.040,+21.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
778,2025-10-20 20:42:01,000,+18.700,+77.675,+22.000,+21.390,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
779,2025-10-20 20:52:01,000,+18.469,+77.550,+21.925,+21.390,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
780,2025-10-20 21:02:01,000,+18.181,+77.444,+21.830,+21.390,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
781,2025-10-20 21:12:01,000,+17.906,+77.412,+21.755,+21.380,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
782,2025-10-20 21:22:01,000,+17.644,+77.150,+21.635,+21.390,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
783,2025-10-20 21:32:01,000,+17.337,+77.212,+21.510,+21.300,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
784,2025-10-20 21:42:01,000,+17.244,+77.325,+21.405,+21.330,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
785,2025-10-20 21:52:01,000,+17.150,+77.362,+21.315,+21.290,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
786,2025-10-20 22:02:01,000,+17.138,+77.531,+21.215,+21.280,+0.0,+0.00,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
787,2025-10-20 22:12:01,000,+17.075,+77.500,+21.135,+21.220,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
788,2025-10-20 22:22:01,000,+17.000,+77.475,+21.035,+21.240,+0.1,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
789,2025-10-20 22:32:01,000,+16.931,+77.487,+20.955,+21.210,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
790,2025-10-20 22:42:01,000,+16.869,+77.694,+20.875,+21.220,+0.0,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
791,2025-10-20 22:52:01,000,+16.794,+77.575,+20.750,+21.210,+0.0,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
792,2025-10-20 23:02:01,000,+16.706,+77.519,+20.675,+21.220,+0.0,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
793,2025-10-20 23:12:01,000,+16.631,+77.638,+20.555,+21.220,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
794,2025-10-20 23:22:01,000,+16.600,+77.656,+20.495,+21.210,+0.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
795,2025-10-20 23:32:01,000,+16.494,+77.569,+20.385,+21.210,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
796,2025-10-20 23:42:01,000,+16.413,+77.588,+20.310,+21.190,+0.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
797,2025-10-20 23:52:01,000,+16.413,+77.675,+20.185,+21.190,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
798,2025-10-21 00:02:01,000,+16.262,+77.400,+20.120,+21.160,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
799,2025-10-21 00:12:01,000,+16.081,+77.381,+19.990,+21.130,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
800,2025-10-21 00:22:01,000,+16.062,+77.425,+19.945,+21.130,+0.2,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
801,2025-10-21 00:32:01,000,+16.100,+77.619,+19.865,+21.130,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
802,2025-10-21 00:42:01,000,+16.113,+77.631,+19.780,+21.140,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
803,2025-10-21 00:52:01,000,+16.194,+77.706,+19.730,+21.140,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
804,2025-10-21 01:02:01,000,+16.156,+77.656,+19.670,+21.130,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
805,2025-10-21 01:12:01,000,+16.081,+77.675,+19.625,+21.130,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
806,2025-10-21 01:22:01,000,+16.075,+77.763,+19.545,+21.090,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
807,2025-10-21 01:32:01,000,+16.094,+77.744,+19.500,+21.110,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
808,2025-10-21 01:42:01,000,+16.062,+77.819,+19.425,+21.100,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
809,2025-10-21 01:52:01,000,+16.038,+77.869,+19.345,+21.090,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
810,2025-10-21 02:02:01,000,+15.900,+77.775,+19.305,+21.100,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
811,2025-10-21 02:12:01,000,+15.888,+77.944,+19.265,+21.080,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
812,2025-10-21 02:22:01,000,+16.075,+77.788,+19.220,+21.100,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
813,2025-10-21 02:32:01,000,+16.231,+77.594,+19.140,+21.070,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
814,2025-10-21 02:42:01,000,+16.275,+77.362,+19.100,+21.050,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
815,2025-10-21 02:52:01,000,+16.294,+77.169,+19.060,+21.050,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
816,2025-10-21 03:02:01,000,+16.306,+77.106,+19.015,+21.040,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
817,2025-10-21 03:12:01,000,+16.306,+77.031,+18.925,+21.040,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
818,2025-10-21 03:22:01,000,+16.319,+76.956,+18.860,+21.050,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
819,2025-10-21 03:32:01,000,+16.294,+76.888,+18.820,+21.040,-0.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
820,2025-10-21 03:42:01,000,+16.200,+76.756,+18.735,+21.040,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
821,2025-10-21 03:52:01,000,+16.119,+76.687,+18.695,+21.040,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
822,2025-10-21 04:02:01,000,+16.038,+76.663,+18.625,+21.030,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
823,2025-10-21 04:12:01,000,+15.962,+76.606,+18.535,+21.030,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
824,2025-10-21 04:22:01,000,+15.900,+76.606,+18.500,+21.000,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
825,2025-10-21 04:32:01,000,+15.850,+76.562,+18.460,+21.020,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
826,2025-10-21 04:42:01,000,+15.812,+76.531,+18.415,+21.000,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
827,2025-10-21 04:52:01,000,+15.775,+76.500,+18.340,+20.990,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
828,2025-10-21 05:02:01,000,+15.719,+76.431,+18.295,+20.990,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
829,2025-10-21 05:12:01,000,+15.625,+76.331,+18.255,+20.960,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
830,2025-10-21 05:22:01,000,+15.556,+76.319,+18.215,+20.970,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
831,2025-10-21 05:32:01,000,+15.481,+76.300,+18.175,+20.970,+0.0,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
832,2025-10-21 05:42:01,000,+15.437,+76.294,+18.090,+20.960,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
833,2025-10-21 05:52:01,000,+15.375,+76.287,+18.045,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
834,2025-10-21 06:02:01,000,+15.337,+76.306,+17.990,+20.960,+0.4,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
835,2025-10-21 06:12:01,000,+15.325,+76.312,+17.920,+20.960,+0.4,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
836,2025-10-21 06:22:01,000,+15.281,+76.325,+17.865,+20.970,+1.1,+0.01,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
837,2025-10-21 06:32:01,000,+15.250,+76.344,+17.850,+20.960,+3.2,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
838,2025-10-21 06:42:01,000,+15.281,+76.394,+17.805,+20.950,+5.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
839,2025-10-21 06:52:01,000,+15.325,+76.412,+17.775,+20.950,+4.4,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
840,2025-10-21 07:02:01,000,+15.381,+76.437,+17.775,+20.960,+6.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
841,2025-10-21 07:12:01,000,+15.444,+76.444,+17.775,+20.970,+11.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
842,2025-10-21 07:22:01,000,+15.556,+76.537,+17.775,+20.970,+28.0,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
843,2025-10-21 07:32:01,000,+15.750,+76.656,+17.865,+20.970,+15.5,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
844,2025-10-21 07:42:01,000,+15.975,+76.713,+17.970,+20.970,+12.9,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
845,2025-10-21 07:52:01,000,+16.194,+76.737,+18.020,+20.970,+9.0,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
846,2025-10-21 08:02:01,000,+16.362,+76.713,+18.020,+20.970,+9.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
847,2025-10-21 08:12:01,000,+16.450,+76.562,+18.060,+20.970,+11.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
848,2025-10-21 08:22:01,000,+15.975,+76.569,+18.100,+20.930,+19.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
849,2025-10-21 08:32:01,000,+15.931,+76.694,+18.190,+20.960,+23.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
850,2025-10-21 08:42:01,000,+16.094,+76.819,+18.265,+20.920,+34.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
851,2025-10-21 08:52:01,000,+16.481,+76.863,+18.425,+20.970,+27.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
852,2025-10-21 09:02:01,000,+16.825,+76.694,+18.540,+20.930,+37.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
853,2025-10-21 09:12:01,000,+17.306,+76.656,+18.715,+20.980,+40.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
854,2025-10-21 09:22:01,000,+17.869,+76.012,+18.930,+21.000,+32.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
855,2025-10-21 09:32:01,000,+18.106,+75.500,+19.120,+20.990,+30.0,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
856,2025-10-21 09:42:01,000,+18.225,+75.131,+19.280,+20.990,+33.2,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
857,2025-10-21 09:52:01,000,+18.281,+74.581,+19.445,+21.000,+32.9,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
858,2025-10-21 10:02:01,000,+18.219,+74.325,+19.540,+21.000,+29.9,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
859,2025-10-21 10:12:01,000,+18.056,+74.200,+19.640,+21.000,+38.2,+0.00,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
860,2025-10-21 10:22:01,000,+18.144,+74.244,+19.750,+20.990,+38.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
861,2025-10-21 10:32:01,000,+18.231,+73.700,+19.880,+21.070,+33.4,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
862,2025-10-21 10:42:01,000,+18.150,+73.338,+19.960,+21.080,+28.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
863,2025-10-21 10:52:01,000,+17.981,+73.519,+19.985,+21.080,+30.6,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
864,2025-10-21 11:02:01,000,+18.100,+73.619,+20.080,+21.090,+46.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
865,2025-10-21 11:12:01,000,+18.600,+73.862,+20.205,+21.090,+65.4,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
866,2025-10-21 11:22:01,000,+19.219,+73.131,+20.405,+21.090,+39.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
867,2025-10-21 11:32:01,000,+19.413,+72.856,+20.570,+21.090,+34.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
