ベンダ,GRAPHTEC Corporation,,,,,,,,,,,,,
199,2025/10/22 20:42,000,11.456,77.531,15.2,20.47,0.1,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
200,2025/10/22 20:52,000,11.413,77.494,15.16,20.47,0,0,0.01,0,0,0.01,LLLLLLLLLL,LLLLL
201,2025/10/22 21:02,000,11.363,77.381,15.115,20.47,0,0.01,0.01,0,0,0,LLLLLLLLLL,LLLLL
202,2025/10/22 21:12,000,11.337,77.469,15.075,20.45,0,0,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
203,2025/10/22 21:22,000,11.319,77.356,15,20.43,0,0,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
204,2025/10/22 21:32,000,11.219,77.388,14.955,20.42,0,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
205,2025/10/22 21:42,000,11.275,77.412,14.925,20.36,0.1,0,0.01,0,0.01,0.01,LLLLLLLLLL,LLLLL
206,2025/10/22 21:52,000,11.225,77.506,14.885,20.4,-0.2,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
207,2025/10/22 22:02,000,11.125,77.381,14.83,20.36,0,0.01,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
208,2025/10/22 22:12,000,11.137,77.437,14.78,20.31,0.1,0.01,0,0.01,0,0,LLLLLLLLLL,LLLLL
209,2025/10/22 22:22,000,11.1,77.356,14.75,20.3,0,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
210,2025/10/22 22:32,000,11.056,77.469,14.69,20.3,0,0,0,0.01,0.01,0,LLLLLLLLLL,LLLLL
211,2025/10/22 22:42,000,11.012,77.356,14.66,20.3,0,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
212,2025/10/22 22:52,000,10.988,77.35,14.595,20.31,0,0,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
213,2025/10/22 23:02,000,10.994,77.356,14.555,20.31,0,0,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
214,2025/10/22 23:12,000,10.956,77.281,14.515,20.3,0,-0.01,0,0,-0.01,0,LLLLLLLLLL,LLLLL
215,2025/10/22 23:22,000,10.9,77.106,14.475,20.3,0,0.01,0,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
216,2025/10/22 23:32,000,10.894,77.281,14.395,20.3,-0.2,0,-0.01,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
217,2025/10/22 23:42,000,11,77.437,14.36,20.31,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
218,2025/10/22 23:52,000,11.081,77.469,14.345,20.3,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
219,2025/10/23 0:02,000,11.025,77.025,14.31,20.31,0,0.01,0,0.01,0,0.01,LLLLLLLLLL,LLLLL
220,2025/10/23 0:12,000,11.056,77.4,14.27,20.3,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
221,2025/10/23 0:22,000,11.025,77.344,14.275,20.3,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
222,2025/10/23 0:32,000,11.025,77.287,14.19,20.31,0.1,-0.01,0,0,-0.01,0,LLLLLLLLLL,LLLLL
223,2025/10/23 0:42,000,11.106,77.469,14.18,20.31,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
224,2025/10/23 0:52,000,11.069,77.1,14.155,20.3,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
225,2025/10/23 1:02,000,11.056,77.169,14.155,20.31,0,-0.01,-0.01,0,-0.01,0,LLLLLLLLLL,LLLLL
226,2025/10/23 1:12,000,11.025,77.094,14.115,20.31,0.1,0.01,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
227,2025/10/23 1:22,000,11,76.956,14.1,20.31,-0.2,0,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
228,2025/10/23 1:32,000,10.963,76.856,14.075,20.3,0,0.01,0.01,0.01,0,0,LLLLLLLLLL,LLLLL
229,2025/10/23 1:42,000,10.963,76.95,14.035,20.3,0,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
230,2025/10/23 1:52,000,10.938,76.8,14.035,20.3,0,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
231,2025/10/23 2:02,000,10.856,76.844,13.95,20.29,0.1,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
232,2025/10/23 2:12,000,10.819,76.831,13.945,20.26,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
233,2025/10/23 2:22,000,11,76.713,13.915,20.3,0.1,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
234,2025/10/23 2:32,000,11.181,76.556,13.87,20.3,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
235,2025/10/23 2:42,000,11.306,76.406,13.825,20.31,0,0.01,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
236,2025/10/23 2:52,000,11.356,76.206,13.755,20.3,0.1,-0.01,0,0,0,-0.01,LLLLLLLLLL,LLLLL
237,2025/10/23 3:02,000,11.363,76.038,13.735,20.3,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
238,2025/10/23 3:12,000,11.356,75.894,13.705,20.28,0,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
239,2025/10/23 3:22,000,11.331,75.819,13.67,20.26,-0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
240,2025/10/23 3:32,000,11.319,75.731,13.655,20.26,0,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
241,2025/10/23 3:42,000,11.281,75.675,13.605,20.22,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
242,2025/10/23 3:52,000,11.231,75.631,13.55,20.22,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
243,2025/10/23 4:02,000,11.206,75.606,13.51,20.22,0,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
244,2025/10/23 4:12,000,11.175,75.569,13.47,20.22,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
245,2025/10/23 4:22,000,11.144,75.569,13.43,20.22,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
246,2025/10/23 4:32,000,11.137,75.562,13.43,20.22,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
247,2025/10/23 4:42,000,11.112,75.562,13.345,20.21,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
248,2025/10/23 4:52,000,11.112,75.538,13.31,20.22,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
249,2025/10/23 5:02,000,11.1,75.55,13.27,20.21,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
250,2025/10/23 5:12,000,11.1,75.519,13.265,20.21,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
251,2025/10/23 5:22,000,11.1,75.556,13.23,20.22,0,-0.01,0,0,0,-0.01,LLLLLLLLLL,LLLLL
252,2025/10/23 5:32,000,11.1,75.519,13.23,20.22,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
253,2025/10/23 5:42,000,11.081,75.531,13.15,20.22,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
254,2025/10/23 5:52,000,11.087,75.55,13.15,20.22,0.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
255,2025/10/23 6:02,000,11.069,75.556,13.105,20.21,0.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
256,2025/10/23 6:12,000,11.063,75.562,13.1,20.18,2.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
257,2025/10/23 6:22,000,11.069,75.562,13.075,20.17,4.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
258,2025/10/23 6:32,000,11.1,75.612,13.065,20.19,6.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
259,2025/10/23 6:42,000,11.169,75.713,13.075,20.2,10.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
260,2025/10/23 6:52,000,11.294,75.881,13.105,20.2,10.8,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
261,2025/10/23 7:02,000,11.475,76.019,13.155,20.23,16.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
262,2025/10/23 7:12,000,11.7,76.169,13.235,20.23,19.9,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
263,2025/10/23 7:22,000,12,76.319,13.295,20.25,31.5,0,0,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
264,2025/10/23 7:32,000,12.375,76.569,13.44,20.25,40.1,-0.01,0,0,-0.01,0,LLLLLLLLLL,LLLLL
265,2025/10/23 7:42,000,12.875,76.863,13.6,20.25,46.2,0.01,0.01,0,0.01,0,LLLLLLLLLL,LLLLL
266,2025/10/23 7:52,000,13.481,77.106,13.795,20.26,40.6,0,0,0,0,0.01,LLLLLLLLLL,LLLLL
267,2025/10/23 8:02,000,14.094,77.069,14.06,20.29,42.8,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
268,2025/10/23 8:12,000,14.656,76.756,14.195,20.34,46,0,0,0,0,0,LLLLLLLLLL,LLLLL
269,2025/10/23 8:22,000,15.1,74.325,14.395,20.36,50.3,0,0,0,0,0,LLLLLLLLLL,LLLLL
270,2025/10/23 8:32,000,15.475,73.312,14.59,20.36,51.5,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
271,2025/10/23 8:42,000,15.775,72.85,14.78,20.36,54.2,0.01,0,0.01,0,0.01,LLLLLLLLLL,LLLLL
272,2025/10/23 8:52,000,16.05,72.4,14.975,20.37,52.2,-0.01,0,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
273,2025/10/23 9:02,000,16.362,72.156,15.165,20.37,56.1,0.01,0,0,0,0.01,LLLLLLLLLL,LLLLL
274,2025/10/23 9:12,000,16.694,65.4,15.37,20.43,55.4,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
275,2025/10/23 9:22,000,17.013,65.344,15.565,20.53,73.6,0,0,0.01,0,0,LLLLLLLLLL,LLLLL
276,2025/10/23 9:32,000,17.638,65.219,15.8,20.55,72.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
277,2025/10/23 9:42,000,18.356,64.963,16.05,20.6,84.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
278,2025/10/23 9:52,000,18.962,64.187,16.345,20.61,74,0,0,0,0,0,LLLLLLLLLL,LLLLL
279,2025/10/23 10:02,000,19.181,63.763,16.565,20.64,87.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
280,2025/10/23 10:12,000,19.844,63.819,16.825,20.63,73.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
281,2025/10/23 10:22,000,20.025,63.456,17.05,20.62,66.8,-0.01,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
282,2025/10/23 10:32,000,19.888,63.519,17.235,20.64,73.8,0,0,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
283,2025/10/23 10:42,000,19.913,63.213,17.435,20.7,86,0.01,0.01,0.01,0.01,0,LLLLLLLLLL,LLLLL
284,2025/10/23 10:52,000,21.2,63.044,17.72,20.74,102.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
285,2025/10/23 11:02,000,22.294,61.881,18.1,20.73,79.4,0,0,0.01,0,0,LLLLLLLLLL,LLLLL
286,2025/10/23 11:12,000,22.069,60.15,18.34,20.79,63.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
287,2025/10/23 11:22,000,21.275,58.812,18.5,20.8,60.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
288,2025/10/23 11:32,000,20.656,60.413,18.57,20.79,65.5,0,0.01,0,0,0,LLLLLLLLLL,LLLLL
289,2025/10/23 11:42,000,20.325,59.819,18.655,20.79,79.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
290,2025/10/23 11:52,000,20.381,57.088,18.745,20.8,149.9,0.01,0.01,0,0,0,LLLLLLLLLL,LLLLL
291,2025/10/23 12:02,000,21.975,55.35,18.97,20.81,96.2,0.01,0,0,0.01,0,LLLLLLLLLL,LLLLL
292,2025/10/23 12:12,000,22.119,48.55,19.155,20.8,93.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
293,2025/10/23 12:22,000,22.256,52.356,19.27,20.81,95.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
294,2025/10/23 12:32,000,22.806,51.756,19.51,20.88,106,0,0,0,0,0,LLLLLLLLLL,LLLLL
295,2025/10/23 12:42,000,22.812,51.519,19.67,20.98,148.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
296,2025/10/23 12:52,000,23.088,53.681,19.905,20.97,76.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
297,2025/10/23 13:02,000,23.362,55.156,20.135,20.99,125,0,0,0,0,0,LLLLLLLLLL,LLLLL
298,2025/10/23 13:12,000,24.337,51.556,20.4,20.97,116.6,0,-0.01,0,-0.01,0,LLLLLLLLLL,LLLLL
299,2025/10/23 13:22,000,24.638,46.444,20.71,21.07,50.4,0.01,0.01,0,0.01,0.01,LLLLLLLLLL,LLLLL
300,2025/10/23 13:32,000,23.494,46.844,20.845,21.08,197.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
301,2025/10/23 13:42,000,24.875,45.481,21.135,21.06,164.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
302,2025/10/23 13:52,000,25.8,42.419,21.46,21.09,165,0,0,0,0,0,LLLLLLLLLL,LLLLL
303,2025/10/23 14:02,000,26.019,41.275,21.81,21.09,100,0,0,0,0,0,LLLLLLLLLL,LLLLL
304,2025/10/23 14:12,000,25.562,42.669,21.97,21.15,98.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
305,2025/10/23 14:22,000,25.519,45.112,22.125,21.16,129.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
306,2025/10/23 14:32,000,25.763,39.737,22.38,21.2,128.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
307,2025/10/23 14:42,000,25.269,40.156,22.49,21.19,73.5,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
308,2025/10/23 14:52,000,24.125,44.369,22.525,21.14,49.9,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
309,2025/10/23 15:02,000,22.919,46.575,22.515,21.15,81.4,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
310,2025/10/23 15:12,000,22.244,47.144,22.475,21.18,44.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
311,2025/10/23 15:22,000,21.206,49.344,22.425,21.18,46.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
312,2025/10/23 15:32,000,20.769,53.187,22.265,21.28,32.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
313,2025/10/23 15:42,000,20.519,56.656,22.2,21.1,24.8,0,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
314,2025/10/23 15:52,000,20.113,60.456,22.13,21.1,38.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
315,2025/10/23 16:02,000,20.038,63.319,22.06,21.11,19.6,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
316,2025/10/23 16:12,000,19.775,64.156,22.02,21.09,17.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
317,2025/10/23 16:22,000,19.256,64.756,21.975,21.1,13.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
318,2025/10/23 16:32,000,18.581,65.275,21.93,21.09,8.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
319,2025/10/23 16:42,000,17.806,65.406,21.79,21.08,5.5,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
320,2025/10/23 16:52,000,17.075,65.625,21.615,21.07,2.6,0.01,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
321,2025/10/23 17:02,000,16.375,66.85,21.44,21.05,1,0,0,0,0,0,LLLLLLLLLL,LLLLL
322,2025/10/23 17:12,000,15.894,68.369,21.24,21.03,0.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
323,2025/10/23 17:22,000,15.506,69.338,21.065,20.98,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
324,2025/10/23 17:32,000,15.131,72.363,20.91,20.97,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
325,2025/10/23 17:42,000,14.794,74.588,20.705,20.97,0,0,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
326,2025/10/23 17:52,000,14.469,74.788,20.475,20.97,0,-0.01,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
327,2025/10/23 18:02,000,14.175,74.937,20.2,20.88,0,0.01,0.01,0.01,0.01,0,LLLLLLLLLL,LLLLL
328,2025/10/23 18:12,000,13.937,75.244,20.015,20.9,0.1,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
329,2025/10/23 18:22,000,13.7,75.369,19.865,20.89,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
330,2025/10/23 18:32,000,13.644,75.713,19.685,20.89,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
331,2025/10/23 18:42,000,13.619,75.888,19.505,20.87,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
332,2025/10/23 18:52,000,13.525,75.95,19.335,20.88,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
333,2025/10/23 19:02,000,13.388,76.119,19.215,20.84,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
334,2025/10/23 19:12,000,13.419,76.287,19.045,20.79,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
335,2025/10/23 19:22,000,13.469,76.344,18.895,20.72,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
336,2025/10/23 19:32,000,13.556,76.35,18.79,20.73,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
337,2025/10/23 19:42,000,13.6,76.412,18.66,20.73,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
338,2025/10/23 19:52,000,13.663,76.463,18.535,20.71,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
339,2025/10/23 20:02,000,13.712,76.463,18.46,20.65,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
340,2025/10/23 20:12,000,13.656,76.294,18.34,20.65,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
341,2025/10/23 20:22,000,13.481,76.113,18.255,20.64,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
342,2025/10/23 20:32,000,13.294,76.119,18.18,20.65,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
343,2025/10/23 20:42,000,13.225,76.231,18.05,20.66,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
344,2025/10/23 20:52,000,13.15,75.913,17.92,20.64,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
345,2025/10/23 21:02,000,13.112,75.956,17.81,20.64,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
346,2025/10/23 21:12,000,13.075,75.75,17.695,20.64,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
347,2025/10/23 21:22,000,12.888,75.744,17.61,20.61,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
348,2025/10/23 21:32,000,12.731,75.6,17.485,20.55,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
349,2025/10/23 21:42,000,12.606,75.694,17.41,20.55,0.1,0,0.01,0,0,0,LLLLLLLLLL,LLLLL
350,2025/10/23 21:52,000,12.594,75.669,17.26,20.55,0,-0.01,-0.01,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
351,2025/10/23 22:02,000,12.675,75.631,17.17,20.55,0.1,-0.01,0,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
352,2025/10/23 22:12,000,12.794,75.725,17.05,20.5,0.1,0,0,0.01,0,0,LLLLLLLLLL,LLLLL
353,2025/10/23 22:22,000,12.812,75.669,16.995,20.49,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
354,2025/10/23 22:32,000,12.731,75.362,16.89,20.49,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
355,2025/10/23 22:42,000,12.563,75.131,16.78,20.48,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
356,2025/10/23 22:52,000,12.35,75.162,16.645,20.48,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
357,2025/10/23 23:02,000,12.263,75.575,16.56,20.48,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
358,2025/10/23 23:12,000,12.244,75.744,16.445,20.48,0,-0.01,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
359,2025/10/23 23:22,000,12.275,75.956,16.365,20.48,0,-0.01,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
360,2025/10/23 23:32,000,12.25,75.888,16.325,20.43,0,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
361,2025/10/23 23:42,000,12.169,75.781,16.245,20.42,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
362,2025/10/23 23:52,000,12.187,75.775,16.165,20.31,0.1,0,0.01,0,0,0,LLLLLLLLLL,LLLLL
363,2025/10/24 0:02,000,12.181,75.788,16.12,20.31,0.1,0,0.01,0,0.01,0,LLLLLLLLLL,LLLLL
364,2025/10/24 0:12,000,12.075,75.744,16.005,20.31,0,0.01,0,0.01,0,0,LLLLLLLLLL,LLLLL
365,2025/10/24 0:22,000,12.137,75.975,15.965,20.31,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
366,2025/10/24 0:32,000,12.137,76,15.925,20.31,0,0,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
367,2025/10/24 0:42,000,12.112,76.162,15.84,20.31,0.1,0,0,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
368,2025/10/24 0:52,000,12.144,76.406,15.795,20.31,0,0,0.01,0,0.01,0.01,LLLLLLLLLL,LLLLL
369,2025/10/24 1:02,000,12.131,76.425,15.76,20.31,0.1,0,0.01,0.01,0.01,0,LLLLLLLLLL,LLLLL
370,2025/10/24 1:12,000,12.069,76.463,15.72,20.31,0.1,0,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
371,2025/10/24 1:22,000,11.944,76.306,15.635,20.31,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
372,2025/10/24 1:32,000,11.731,76,15.59,20.31,-0.2,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
373,2025/10/24 1:42,000,11.519,76.019,15.525,20.31,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
374,2025/10/24 1:52,000,11.488,76.256,15.48,20.31,0,-0.01,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
375,2025/10/24 2:02,000,11.556,76.588,15.39,20.27,0,0,0,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
376,2025/10/24 2:12,000,11.669,76.681,15.35,20.41,0,0,0,0.01,0.01,0,LLLLLLLLLL,LLLLL
377,2025/10/24 2:22,000,11.913,76.463,15.29,20.55,0,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
378,2025/10/24 2:32,000,12.112,76.281,15.2,20.55,0.1,0,0.01,0,0,0,LLLLLLLLLL,LLLLL
379,2025/10/24 2:42,000,12.169,75.45,15.16,20.55,0,-0.01,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
380,2025/10/24 2:52,000,11.963,74.937,15.08,20.55,0.1,-0.01,-0.01,0,0,0,LLLLLLLLLL,LLLLL
381,2025/10/24 3:02,000,11.919,75.081,14.96,20.54,0.1,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
382,2025/10/24 3:12,000,11.925,75.069,14.915,20.55,0,0.01,0,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
383,2025/10/24 3:22,000,11.975,75.087,14.875,20.54,0,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
384,2025/10/24 3:32,000,12.056,75.125,14.845,20.55,0.1,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
385,2025/10/24 3:42,000,12.175,75.194,14.795,20.54,0,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
386,2025/10/24 3:52,000,12.3,75.287,14.795,20.49,0,0,0,0,0.01,0.01,LLLLLLLLLL,LLLLL
387,2025/10/24 4:02,000,12.394,75.244,14.755,20.47,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
388,2025/10/24 4:12,000,12.45,75.219,14.75,20.47,0,0,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
389,2025/10/24 4:22,000,12.475,75.2,14.715,20.47,0.1,0,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
390,2025/10/24 4:32,000,12.488,75.225,14.685,20.48,0,0.01,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
391,2025/10/24 4:42,000,12.537,75.275,14.675,20.47,0,0,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
392,2025/10/24 4:52,000,12.594,75.287,14.675,20.48,0.1,0,0,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
393,2025/10/24 5:02,000,12.637,75.294,14.65,20.47,0,0.01,0,0,0,0.01,LLLLLLLLLL,LLLLL
394,2025/10/24 5:12,000,12.675,75.319,14.595,20.43,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
395,2025/10/24 5:22,000,12.712,75.3,14.6,20.37,0,0,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
396,2025/10/24 5:32,000,12.744,75.312,14.6,20.31,0,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
397,2025/10/24 5:42,000,12.781,75.338,14.6,20.32,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
398,2025/10/24 5:52,000,12.8,75.325,14.57,20.26,0.2,0,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
399,2025/10/24 6:02,000,12.819,75.325,14.56,20.24,0.6,-0.01,-0.01,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
400,2025/10/24 6:12,000,12.825,75.3,14.555,20.2,1.6,0,-0.01,0,-0.01,0,LLLLLLLLLL,LLLLL
401,2025/10/24 6:22,000,12.831,75.287,14.56,20.14,3.2,-0.01,0,0,0,-0.01,LLLLLLLLLL,LLLLL
402,2025/10/24 6:32,000,12.837,75.269,14.56,20.16,6.1,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
403,2025/10/24 6:42,000,12.906,75.325,14.555,20.15,8.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
404,2025/10/24 6:52,000,13.025,75.4,14.59,20.17,11.9,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
405,2025/10/24 7:02,000,13.181,75.487,14.6,20.17,15,0,0,0.01,0.01,0,LLLLLLLLLL,LLLLL
406,2025/10/24 7:12,000,13.369,75.562,14.685,20.16,18.2,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
407,2025/10/24 7:22,000,13.619,75.656,14.765,20.17,20.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
408,2025/10/24 7:32,000,13.937,75.75,14.86,20.18,34.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
409,2025/10/24 7:42,000,14.431,76.269,15.07,20.36,65,0,0,0,0,0,LLLLLLLLLL,LLLLL
410,2025/10/24 7:52,000,15.312,76.606,15.485,20.38,57.8,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
